size,bedrooms,price
3060,6,498303
2554,5,404224
1710,3,292236
4811,5,661335
343,4,148094
5666,3,744054
3768,6,570022
4490,5,666596
1477,3,280002
1241,3,242224
5945,3,794364
4439,2,658788
2990,1,429072
5830,2,743656
1370,2,245439
879,3,190121
1777,6,346247
2198,2,364066
393,1,117328
2550,5,425426
4660,4,700453
3584,3,517038
5386,2,703944
1492,1,256742
1171,5,269406
3761,3,581170
5787,4,812765
2771,6,466094
1636,4,310299
5722,3,743061
3063,6,527973
5646,2,700086
1353,1,219601
1093,5,251485
537,5,182051
4563,1,596484
488,2,135103
2120,3,329346
4328,2,617984
5337,6,757962
3210,4,518054
3374,1,482547
1606,4,316402
3598,2,523913
5466,6,825084
3856,5,595867
4333,6,626409
3573,1,499680
3966,3,534785
4468,5,618601
1711,3,311194
2290,3,360850
5414,1,683454
388,4,157132
1749,4,338608
4869,1,608290
3676,2,525845
3195,6,497194
5538,2,739259
1123,5,248065
5756,5,762565
1758,5,342205
5086,1,714536
4874,1,662647
5771,1,786273
2129,1,320751
1370,6,300657
3726,6,591694
4986,1,643857
5283,6,738218
1779,2,291122
1165,1,195184
320,1,97686
5854,4,770112
1804,5,339475
5195,3,703534
4881,2,695752
1235,3,234330
2548,6,442417
2879,6,460969
1844,6,347860
5980,2,758840
697,2,160567
3942,4,609748
4179,2,608896
1009,3,215608
5293,3,741778
900,5,235102
4362,3,581155
4817,3,716200
4669,1,587536
4332,2,611605
5507,5,776735
2823,5,455696
3900,6,580381
5603,4,801029
1110,4,249923
3493,4,497069
4265,4,589602
4488,3,665471
5601,4,747937
4017,6,649910
5314,6,731643
903,4,223155
3233,6,504066
5603,5,846521
2512,3,369516
1349,2,233925
602,3,157776
1872,5,335989
3499,6,553469
3932,5,555486
1034,2,191418
842,4,222667
3356,5,493514
847,5,233710
3600,4,527316
5405,6,779005
334,5,161724
4267,5,654768
970,1,169098
729,3,189180
5473,4,799055
5527,6,830985
4584,3,605481
434,4,166632
4586,4,650034
818,6,227906
3535,3,505384
5222,3,734354
378,6,184622
4460,2,635369
4788,1,667585
4890,3,635319
1067,1,202889
5279,1,748282
1764,4,341616
4489,5,657439
1212,2,222397
3306,3,494680
2401,6,451669
2904,5,455820
1776,1,279429
1053,6,262690
3173,2,442697
5138,5,743567
5287,6,797459
3822,2,549415
4775,4,645250
5451,1,708612
2274,4,376801
2022,3,359220
2330,4,389755
2031,2,343896
5617,5,743371
4212,6,658894
4714,1,676096
4321,2,580451
4417,1,622876
4549,4,653151
4600,4,634733
4900,3,710798
634,5,196067
1128,4,247692
3746,3,530385
2966,3,447714
2348,1,361591
971,1,183813
4751,4,646450
2355,5,404992
3284,6,501114
1976,1,298950
3377,2,516353
1178,5,276474
3587,6,535138
5778,3,778290
5868,6,856080
4340,6,642380
4638,5,721797
4931,4,651549
4274,6,688365
1623,3,289929
4354,2,582104
3753,5,615140
1623,2,279295
3574,4,545216
5555,5,798640
2937,1,399998
5140,3,682607
2580,2,393540
5431,3,786380
5555,3,807605
4019,6,653241
4849,2,693502
829,4,201493
2300,1,342556
2986,1,455583
3641,6,595544
601,6,219836
2889,3,455973
314,3,126402
4769,6,672660
4250,6,668265
4321,5,608145
2920,2,447510
4478,4,636681
2542,3,418125
623,3,179503
600,3,167872
2196,3,342070
5368,6,774060
527,4,178142
601,5,191667
4455,1,614072
2950,5,494334
2584,2,408848
3789,4,588695
1204,1,200459
564,6,209336
4297,5,598932
4021,5,580582
2350,6,445387
3068,5,496428
5747,1,767545
5856,5,831731
1074,2,206211
852,4,206765
4151,3,597921
2784,3,456415
3653,5,544493
2160,1,319838
5163,1,723296
2973,6,484771
4839,5,717086
5360,5,771216
3823,3,517410
1556,2,264372
4526,4,646781
604,2,152081
5586,6,813290
5505,6,760362
759,6,229752
3799,3,523353
4539,4,614178
3359,3,495952
930,2,186040
701,2,163278
5911,1,729739
3994,5,572220
5600,1,727168
2986,1,392956
4670,2,677360
4456,4,689451
1237,1,197785
1402,5,302171
2211,5,366183
365,2,120078
1370,4,272230
1619,6,338553
3999,1,558342
5491,1,746644
4240,6,631480
3269,4,507361
4575,2,623384
4088,5,628285
3402,2,515173
2609,1,381199
1368,6,304891
4365,2,558237
729,4,192424
4783,5,671468
4096,5,613467
2411,4,382268
1069,6,259597
4638,6,743607
5290,3,737623
4028,2,557310
953,5,230417
3761,6,622482
3654,5,562258
4264,1,586749
4261,1,558393
2573,5,447903
2956,1,435056
4684,4,701982
2011,3,323935
2870,3,469865
3536,6,531227
2938,1,404272
3975,2,590464
2060,2,328256
850,1,164068
1784,3,288550
1979,1,292819
2213,6,424714
2768,2,398911
3204,1,422968
4727,5,650195
3103,3,435393
820,6,227030
4141,2,620266
949,6,251442
2442,4,386809
2018,5,368542
720,6,224478
2996,3,475570
897,4,223632
4931,3,649067
4665,2,636173
1422,3,249299
1414,4,276249
4819,1,626628
3031,2,411447
863,6,253981
5374,6,757358
5369,1,673064
2532,4,430292
3782,2,563781
739,4,189805
3449,2,485094
976,2,191730
5711,3,789255
4107,5,578619
2828,1,391486
1426,5,279369
5034,4,742666
3669,5,593959
3179,2,480059
4425,3,596589
945,4,231279
1485,4,299170
3840,4,548748
3699,2,561225
4059,3,556154
635,3,166156
2672,3,390203
2980,1,418541
2388,4,392915
1281,1,205578
3263,2,454873
1502,4,289304
4378,1,588137
1309,1,227664
4659,3,607056
4550,3,597365
2768,6,479233
2490,4,405174
2325,6,426376
2832,3,453193
4958,4,749650
342,3,139683
5093,5,739673
2496,6,460232
3322,2,468201
3817,5,607960
3349,5,504904
1515,6,310354
5645,4,829343
4668,2,645983
1085,4,246203
783,1,152287
2045,2,315114
1074,4,232844
4628,4,640530
1120,2,211400
4721,4,632449
535,2,136525
3498,4,501361
3233,3,465815
3478,6,570877
1185,5,265038
764,3,197235
1043,6,255003
5813,2,736340
516,2,135190
4552,4,623629
1689,6,338610
5117,4,710482
4424,4,620184
2007,2,332067
542,4,174353
5250,2,741605
5941,1,825512
2732,2,417671
322,3,129053
5158,5,792230
1871,4,318904
2476,3,410324
2961,1,409324
1920,4,333651
327,6,181908
391,3,142013
5410,1,685677
397,5,169210
3141,3,468796
3611,1,505692
3755,1,479423
3713,6,588392
5402,2,766164
5940,2,781756
3465,6,543013
5760,6,804786
3664,5,566298
2147,5,381592
2353,1,331106
1694,1,281747
2998,6,480746
1600,1,252281
880,2,180094
2635,2,382264
1864,3,329046
3673,4,573210
604,1,132926
3437,1,475194
5397,6,822135
773,3,176476
5729,1,800163
3882,4,559350
5625,1,699630
1228,6,282768
5215,6,767957
4092,1,514678
3721,5,582014
733,4,200782
2443,1,331101
5861,6,823450
1254,3,235976
2069,2,332030
2293,4,403824
1420,1,224492
2906,3,414313
930,4,231110
4326,2,589161
2282,2,348966
2335,2,349582
941,6,250536
5158,5,762343
1495,4,295751
1642,3,289256
4541,5,640698
3032,2,472156
2043,3,360205
4132,6,628397
4643,3,621441
5878,2,806503
2961,6,508323
5427,3,799415
2993,1,394150
347,3,142119
4761,6,746247
590,6,205711
5835,6,882203
1753,5,317234
474,2,131850
2659,5,472176
2811,2,402821
1198,4,260196
2647,6,474791
4171,2,567149
1356,4,274817
2281,4,362918
1464,3,263065
4717,6,680953
1595,2,287942
3993,6,658107
3808,3,582194
2880,4,426895
2506,1,383116
2706,6,491584
1173,5,280856
1917,1,288356
5929,2,766468
5040,3,672965
2408,5,407021
5083,4,738842
4009,1,522025
2640,4,440889
1413,5,303430
4191,5,642760
4861,1,632868
2652,6,435705
4037,1,513373
992,2,187660
3859,3,548039
4033,6,609217
397,1,112488
4980,6,707645
2351,3,392711
2357,3,359627
904,5,224961
4442,4,610714
5569,5,820626
4518,5,631116
908,6,239883
5113,6,799712
4992,4,706226
5415,2,741418
5440,6,776029
3992,5,572790
2871,4,439463
4873,2,655501
2361,4,389364
2438,6,441776
3334,6,557784
4819,1,626656
4796,1,684256
452,3,141041
869,2,191928
5800,5,854808
5472,5,823454
4604,3,629831
4548,3,605542
2584,2,414412
4614,1,622126
2444,4,403238
4125,5,650663
5602,6,760174
4935,5,666496
4855,1,676293
3003,1,446373
1566,5,306733
2758,5,463246
3053,5,516158
850,3,185817
3296,4,514717
5161,4,742014
1089,5,251378
4307,2,568552
2396,1,344788
3523,5,542281
4324,2,637121
4027,2,542156
945,6,259903
4594,6,695026
1613,1,252308
5082,6,764400
897,4,219034
1952,4,334469
3196,4,491186
733,3,192429
5154,4,769033
824,6,228205
3549,4,500737
3532,3,488793
754,5,206229
1458,4,293437
3366,4,522193
3797,3,586194
2227,4,368503
2406,4,388142
2840,1,386144
4757,6,694469
1628,5,331985
5224,6,744293
5991,4,886171
4538,5,638466
785,1,149480
2914,6,463227
5949,3,867766
4010,5,641433
4999,4,686172
5792,1,756618
1579,6,322694
4423,6,646463
1969,2,326963
1943,3,324003
2161,4,374755
4002,6,631231
3516,2,489347
2348,2,378727
5805,2,833700
4802,2,651490
5421,2,697688
1797,3,330326
1556,2,273514
4624,5,710424
3239,4,488620
2047,6,400211
1510,4,294261
2256,3,356407
4940,6,748402
2513,4,432664
3202,5,500915
1609,1,246212
4641,5,708481
5700,1,711027
5768,1,814265
1432,2,241444
1106,2,202510
2509,2,384271
4721,4,635833
3522,2,488658
3755,6,560043
3079,1,455472
5901,6,884838
3637,1,523615
1040,1,195282
2410,1,338399
1784,6,368834
5033,1,690779
1742,5,330063
2147,5,391188
4203,5,651725
2033,2,322507
4732,3,628686
2785,3,405873
5867,5,797123
5526,1,738334
4539,1,571301
2259,1,349683
812,2,176696
2159,3,348162
5238,4,721565
4457,4,606830
2695,3,397296
4110,5,577301
2326,5,401598
5395,5,782757
2257,4,393083
2404,6,446509
1892,1,287242
557,4,179232
4059,1,536874
1775,2,297706
4926,2,626035
2943,5,499180
3393,1,507626
1637,6,317888
5869,3,857264
5457,4,809145
5216,4,738736
4908,6,707691
331,1,97823
2626,5,432045
4138,5,582407
5466,6,803799
3938,5,576655
1091,6,275298
3141,4,458564
1268,6,292375
860,1,173675
502,3,161916
2111,6,416239
2107,5,384087
5886,6,807968
2090,5,365049
2827,1,422683
4549,3,614159
2904,1,417811
5724,3,743097
5185,2,752474
1067,4,237377
5685,3,792633
3053,5,498676
2026,3,320936
2153,5,391665
4821,2,633809
2841,4,420978
3700,5,541357
5701,2,732188
524,1,119539
5783,1,786113
4529,1,575644
3027,5,474075
5856,3,803231
4098,3,570058
1583,6,317481
3991,5,592982
5996,5,831758
5042,2,670672
4040,3,600346
1278,1,212075
4785,2,686957
2762,4,470559
4920,5,737612
4911,1,651597
5488,6,834675
1479,2,274277
1581,2,285855
2438,2,356546
2171,3,331398
4132,4,602608
2153,1,345138
2120,6,380871
3941,4,620159
1655,5,339821
668,3,170983
4902,3,702470
5985,4,819802
1587,5,328689
792,1,151743
692,5,213500
376,4,150441
1277,2,221604
5992,2,747148
1391,2,230310
2885,2,415986
2517,3,378524
3480,4,551928
604,1,132425
843,5,223773
5497,4,728875
1216,1,212632
3376,1,456028
686,4,185782
5211,6,722787
2275,3,388708
2122,3,364030
4567,6,684094
1077,4,250476
4493,3,680144
1594,5,300699
3276,4,493836
4408,1,584855
3060,6,522612
1957,1,318886
3906,5,605911
1477,3,283285
1188,4,247069
2487,1,374089
3986,2,578309
1952,6,385806
428,6,188307
4130,6,666055
5886,3,827759
2326,6,412472
606,4,175276
1963,5,350653
562,6,208881
2816,4,469782
691,4,192931
4714,2,648269
5308,1,717029
418,3,145840
5706,6,853101
2870,3,467925
2297,3,368105
4010,6,646422
4191,4,609155
5472,3,791897
2325,6,439594
3714,3,502473
1875,1,268687
2758,3,405174
5430,1,676957
3377,3,470861
4222,3,604555
764,1,151062
5227,6,811451
2297,2,342652
2960,1,393411
2429,5,439082
5231,1,639539
4678,3,647169
3560,1,483721
342,3,139174
415,4,158429
2182,5,393241
1281,6,298827
5429,6,789837
1219,4,241867
453,1,111952
2550,3,425739
4846,1,623541
1243,1,206380
4317,2,590216
5784,1,744867
4918,1,661424
2648,4,398557
916,2,200808
3358,5,502691
2724,2,423639
1626,6,324786
1331,4,261683
491,6,203914
4405,6,654864
5349,4,760697
1995,3,313245
3772,1,510482
2271,2,376833
1344,3,244603
5052,4,740545
1016,1,187752
1272,5,265090
1265,1,216941
3158,1,448087
2098,4,346937
1755,1,276140
1458,1,244442
2738,5,425207
2248,3,377381
1276,2,243236
4351,3,612465
2378,6,398871
2058,1,325255
5564,5,817412
1716,2,270941
4510,3,621916
5714,5,781457
2591,1,369306
5947,4,861800
4534,2,645264
4979,4,663717
838,2,169180
5486,2,791436
3494,1,450757
2596,2,392083
2267,4,369328
4523,3,651840
761,2,166739
3432,1,454776
5030,2,642100
4192,5,666534
2560,4,389119
3767,4,588050
2327,6,411420
882,3,197786
3855,4,578363
4160,3,598423
3065,2,476197
3740,4,594598
1665,4,308424
3399,3,486684
1668,2,279992
4586,6,680491
4430,2,577613
3292,2,486951
688,1,141971
679,3,172352
4447,1,641481
2326,3,362703
3042,5,498952
912,2,186805
838,2,182224
1325,3,256468
4749,5,729566
5431,1,685455
1089,1,185204
5946,1,734357
5309,5,788152
3652,2,541113
1609,1,243291
5610,4,832598
1713,4,318008
402,2,132739
1775,1,256977
3116,2,447393
731,5,210109
3030,1,396657
2165,3,332630
4233,5,618063
5416,1,761000
784,6,226499
1180,5,253187
4695,5,734748
3281,4,520445
5869,3,859005
4931,6,725574
1841,4,327210
5881,5,867237
3176,2,449119
2318,6,395559
5579,6,817356
422,5,175354
3323,5,557605
3175,3,469198
3055,1,451122
5064,5,694390
5139,2,687466
3830,3,559480
969,6,246057
367,3,145841
2528,4,432758
2832,2,394952
3891,3,546439
821,5,227125
768,3,176751
2569,3,418875
4417,3,663104
2571,3,427986
3719,6,572252
2160,4,348502
4889,4,673590
1306,4,262022
4788,5,746545
5584,4,722830
4249,3,588003
3583,4,511526
5938,2,825184
924,6,250452
4369,6,669416
2655,5,451933
2812,2,435473
1689,6,343634
5526,3,799219
4794,5,651991
5505,4,824982
2388,5,415334
2415,6,415075
3971,3,604527
2716,1,398015
1123,1,209431
4640,6,674777
2745,6,462035
1414,3,278745
2505,6,431037
1337,1,212921
5510,3,748745
4625,4,673258
4172,1,553961
3103,2,459150
5327,2,755817
1621,3,287247
5769,1,725480
3562,4,529371
5451,5,765058
3506,1,490528
1503,6,324103
838,2,191219
2701,4,412416
3955,2,512852
1197,3,248969
1183,4,256718
2019,6,388454
2235,4,370529
5478,3,710888
3111,1,450639
1238,6,299431
3069,5,460105
5667,5,771240
2631,4,404066
2153,5,380738
2106,5,373429
1795,6,362196
1422,2,261487
605,5,199771
1664,5,329494
4632,3,677091
3725,4,549529
5564,1,785291
4898,6,728378
5452,1,691531
5300,4,788988
3918,4,569590
4020,2,600299
398,4,164588
5963,3,805141
3402,3,519689
5435,1,760958
2762,1,396497
2565,4,433517
4618,3,623682
532,1,123824
1394,2,233252
3873,5,586885
1414,6,326119
2376,1,365126
5779,5,820225
5524,4,727650
4152,2,591440
635,2,153051
783,1,170262
1243,2,243679
5121,3,706914
5681,2,813960
4947,1,666308
2618,4,416687
5713,1,778755
4168,3,590313
546,2,143657
2650,6,430307
3057,4,461095
2237,2,325367
2687,4,436817
3992,6,595442
4690,2,640114
2328,6,411165
3267,6,546472
1692,5,315930
710,5,203298
2938,1,402705
706,6,222070
309,2,120004
4448,1,571760
5238,6,761810
5268,6,770075
5148,5,713408
3710,3,522931
5198,5,763632
3925,2,553104
4073,4,590533
465,1,116539
5508,1,753413
5901,4,841815
366,3,143643
5517,6,850796
3971,2,556943
5908,3,810478
2294,2,339369
1373,2,243875
3829,3,551282
1827,6,360659
4816,4,699791
1864,3,317331
699,5,205626
1159,4,244413
680,6,220811
4886,6,724861
1426,5,309867
1623,1,269950
1182,5,264304
3384,5,506783
4858,4,726671
2855,6,463449
5162,4,693933
1358,1,222660
4442,5,614704
709,5,215895
957,4,227590
5655,1,738090
3949,2,594211
2793,3,451384
3960,6,620184
5091,1,688655
5092,6,801627
3354,1,451871
415,5,168131
3002,4,438772
4552,4,628309
1485,5,289795
890,5,229613
4531,3,624682
5839,5,779677
5812,3,796512
3453,6,524310
4712,4,711799
1709,6,341620
2940,3,463250
1593,4,284127
2831,4,476662
3760,2,491904
531,5,190868
2644,1,399646
2051,2,319905
1550,6,343961
364,2,119429
923,1,165628
4127,4,570014
5052,1,686986
2402,1,327233
1373,6,305567
1586,4,302474
5949,4,780960
5168,1,693020
5047,1,650592
4545,2,645399
657,1,137512
4415,4,660435
4467,1,583275
1363,2,247274
3916,1,533263
3810,2,519241
535,6,204612
1609,3,296962
5366,2,747967
5832,5,876161
5309,1,658828
5921,3,761864
4396,3,668644
1202,4,256814
504,6,192824
3447,1,461424
972,4,232087
2150,3,347677
3120,3,477085
925,4,211572
4248,3,584325
2576,5,431016
4519,1,581511
998,4,225818
1866,4,337753
5425,3,754392
2988,2,441635
2065,6,399250
680,2,155902
2972,2,425990
1731,2,278704
1444,6,330401
5520,1,751484
878,4,211171
1601,3,304855
3749,4,570425
3887,3,563701
2448,1,362466
5144,6,777586
2101,2,352285
4599,1,584527
4878,6,714924
3860,4,564160
4847,6,721527
4987,3,684535
1427,1,247284
671,2,169347
3829,1,555278
3219,3,497835
5796,3,734884
657,4,188932
3590,4,572959
4919,5,759095
3334,2,499079
2010,2,315793
436,5,182602
2422,5,422125
4984,2,658584
5599,3,820224
2063,2,308405
1706,5,349142
2813,4,441387
857,5,227470
2708,2,378373
2504,3,375380
1597,4,308031
2397,6,438659
5372,2,739832
2781,5,429631
2190,5,397236
3575,3,553583
